email,homework,time_homework,time_lectures 
5a4df9ed278b079acf5a456aeb23ec35bb029310,Homework 3: Data Warehouse,4.0,1.0
ede852b3975058886139edcbb6a5358d5b223f4b,Workshop 2: Streaming with SQL,4.0,2.0
cf6cc8e370f90273b75d253d4b91368536195d70,Homework 4: Analytics Engineering,6.0,6.0
6b842705bab50871f8b0bbb0a1598eb8730d245a,Homework 4: Analytics Engineering,,4.0
4c79e89d131699990e8fd139c613e85d80eea4a4,Homework 4: Analytics Engineering,8.0,4.0
1615b836500ca4c125e2bb51ecb395f18f9c5d87,Workshop 1: Data Ingestion,2.0,5.0
55fdc2be3fa487b41cf20b25499c47821b7a9c91,Workshop 1: Data Ingestion,3.0,1.0
ef21ad486f70e69b31351b6d3576335fc1bd6f31,Workshop 1: Data Ingestion,1.0,1.5
b14ea64876c7b845a5e8a866ad49a7bdbec97b90,Homework 3: Data Warehouse,4.0,2.0
4551e2de82fea85e82431662cf1a015f7327ab4c,Homework 3: Data Warehouse,4.0,8.0
5e2a76568cdf44a2ca9355f0e6a2ad7e947d03ba,Homework 4: Analytics Engineering,4.0,3.0
9856fd4fb016f089739eaa5907939a831f289c80,Homework 5: Batch processing,35.0,
aefc02e2f7c37e300c17f029280d752bcd73ab05,Homework 5: Batch processing,6.0,3.0
0dac0777bd4a288b1bc78ca939e658386ec47036,Workshop 2: Streaming with SQL,1.5,2.0
b1447d4d6bdd5e425cebb5757e525223347ac435,Homework 4: Analytics Engineering,3.5,5.0
a92f1d897922b5673549f27bac33258c64048f9b,Homework 4: Analytics Engineering,6.0,4.0
b92bef277be657c415f9ae0067eb88b27a3ab11f,Homework 4: Analytics Engineering,4.0,2.0
7bd477ab0c1138f8ed45eb5eb271de3d5bd31bf1,Homework 4: Analytics Engineering,8.0,3.0
fa7a341c8c87fd52a457670f03c5cc68166ae57e,Workshop 1: Data Ingestion,2.0,0.5
3b7479af006bc776a95de3dca470e99bf4e5ad11,Workshop 1: Data Ingestion,2.0,8.0
e16b0d7434828211d6deafc52791e4a777888687,Homework 3: Data Warehouse,2.0,3.0
916741739d692e01ac5e44c94e28ce255898ebea,Homework 3: Data Warehouse,3.0,1.0
ef46257539ec8520e8e79bcaf0144ac127d857a2,Homework 3: Data Warehouse,2.0,6.0
51b0777e3f0a2d74f5950ad7f3b9a8abb00c16fa,Homework 5: Batch processing,10.0,5.0
4fe2779b56f7b99cdc271ce33cb6c91c73f20425,Homework 5: Batch processing,4.0,1.0
7ae5cdef6f5fa536ff8c697cf754af6ce37e8d12,Homework 4: Analytics Engineering,4.0,4.0
e5c018177f9f3103ff26b945a436605a6bdaf7e7,Homework 4: Analytics Engineering,5.0,2.0
21854ae9b618ebbacb0755607b794499cc19afe3,Homework 4: Analytics Engineering,2.0,2.0
0abfb55d2a299c50f159bf1e3ab1ce211c5762da,Homework 4: Analytics Engineering,15.0,5.0
bd3c6323da12d3fc71aa0765ceaf1ecde3ade167,Homework 4: Analytics Engineering,8.0,6.0
77d6c97369c6c1286d4a9b33b98ed65d71fb59f6,Workshop 1: Data Ingestion,4.0,1.0
d4af3e16b390c6c6da7b389c23814e7f3ce1f255,Workshop 1: Data Ingestion,3.0,1.0
c15bce66d6e460d30c9f0bed595b666e8dbb003b,Homework 2: Mage,1.0,5.0
570a32b6b819c24cbf56923c8ec82a2af7c2142f,Homework 3: Data Warehouse,4.0,1.0
3a74972a754bd50253b3c945048e3b5220118210,Homework 3: Data Warehouse,20.0,8.0
7c4f21d152a268055be1212a8600dbe85f162cbd,Homework 3: Data Warehouse,4.0,5.0
c3db10bdfe62729b2e7d8b610d45fdd3b933b4b2,Homework 3: Data Warehouse,2.0,2.0
ee5efb53bd5696c3b7a322058cb0ed31dc03e695,Workshop 2: Streaming with SQL,72.0,3.0
db06dd662baee63d4ac0072a8e58c28e5584bd64,Homework 5: Batch processing,6.0,1.0
edfc8c8b40b7e8183b2ab42d98ef532dd9770979,Homework 4: Analytics Engineering,25.0,4.0
03df7a73171b0152473cec5f81a90759bce706e5,Homework 5: Batch processing,6.0,3.0
639f128afd164b9408df7ce5f85a6b119f17d245,Homework 5: Batch processing,6.0,2.0
21854ae9b618ebbacb0755607b794499cc19afe3,Homework 5: Batch processing,2.0,2.0
d449d17bcf6eedeb2389b2b03ebddf72c88ed7f4,Homework 5: Batch processing,10.0,3.0
e694c416b4f8455dbc313c45ff93ddf1200a24a4,Homework 5: Batch processing,19.0,1.0
512cedef2864d4897882d1e6f3bcad6f4ff40f42,Homework 2: Mage,10.0,2.0
44ecc726d59273acd9dae48ca031bf26b4d44af5,Workshop 2: Streaming with SQL,3.0,2.0
ae2277f2a27edcac4175444e45822c5d6e83e9e1,Homework 3: Data Warehouse,2.0,4.0
223889dd69ae84868e3dc55dfd52cdc36c29753e,Homework 5: Batch processing,21.0,2.0
5bbba9b00d5572a62f1467dfd40136ff1939ce8a,Homework 3: Data Warehouse,2.0,1.0
25db902377d055e8284938fe388e40ffec1185b8,Homework 5: Batch processing,12.0,4.0
a44112209e45fec09d54896624a6c23c77a43539,Homework 4: Analytics Engineering,10.0,7.0
039f97817fc9ffe60ccd089592e120aa92c3484a,Homework 5: Batch processing,6.0,2.5
40016ecf7028a6e671dafc940caa7e5d2f79a697,Homework 4: Analytics Engineering,8.0,1.0
87264db9186a1b63657b57076254a8d001c45cb0,Homework 4: Analytics Engineering,10.0,3.0
ee02aa925db1c145b770d9092dbe9f959f130fb9,Homework 4: Analytics Engineering,2.0,4.0
3d89d8eab94a9d32871bd790dea2d8cb5f689009,Homework 4: Analytics Engineering,3.0,1.5
76f2229667b4f5a9e80591c68e30266cd7a5887e,Homework 4: Analytics Engineering,20.0,5.0
10ab2806baba78d0ea7b115528b9b97cefc63f96,Homework 4: Analytics Engineering,4.0,1.0
d18e861cbc5a47b28de31f9d21e4491a7f3fea13,Homework 4: Analytics Engineering,15.0,5.0
2f05356b23453e1c5eeec66147e66570b0050b01,Homework 4: Analytics Engineering,10.0,10.0
140054bd46b3f37dde87f6450e32e79ae65e9c01,Homework 4: Analytics Engineering,15.0,1.0
814628949960abdd414dc17c93e54171029727cd,Homework 4: Analytics Engineering,7.0,3.0
e694c416b4f8455dbc313c45ff93ddf1200a24a4,Workshop 1: Data Ingestion,3.0,0.5
3e30a2e67f929c79168ff6037b56a3ae7caaf1ef,Workshop 1: Data Ingestion,3.0,4.0
d20b96f2a5aeec3419086c7bf3b8acac1eaf2a86,Workshop 1: Data Ingestion,1.0,1.0
80319f7e178261e4b3e160becb56dc2816e370c6,Workshop 1: Data Ingestion,5.0,3.0
a23b8910ac2791cccee0692ccd178cb7ead3ed51,Workshop 1: Data Ingestion,1.0,1.0
52c9f9714d5939831bc227cf1a58f696ecd72356,Homework 5: Batch processing,6.0,2.0
f6354d1dd8990f24cc8622bacf26bba340de503b,Homework 3: Data Warehouse,6.0,2.0
fc825aa854a801181390bd88b1c7b0b7e200d8d9,Homework 6: Streaming,2.0,5.0
5c34536d74bb8c058368b23df0c1e7ca069b22b7,Homework 4: Analytics Engineering,40.0,3.0
4d531f4db078c16b73ec0d41aa052eeb19bfaced,Homework 4: Analytics Engineering,12.0,16.0
e1a0a4f394c427ed5351b12845d1e2d5cef95fb1,Homework 4: Analytics Engineering,3.0,1.0
a452c278d387c93e1799ac8417158013bf9d9161,Homework 4: Analytics Engineering,6.0,40.0
a91027cc15eab18b265c9ca36642f5992c0d358d,Homework 4: Analytics Engineering,3.0,4.0
4c3c42d0c2cc16d286c8b90cd814c08ff4546764,Homework 4: Analytics Engineering,5.0,5.0
ec60933edfee5c7f8d2faee5994a2a7dba5ba97b,Homework 4: Analytics Engineering,4.0,2.0
278502d98994eb488272c9043fdcdaf9354794e9,Homework 3: Data Warehouse,2.0,1.0
727a43f0f7ae87d8eed145e63d027a70e7a4901b,Workshop 1: Data Ingestion,3.0,3.0
25db902377d055e8284938fe388e40ffec1185b8,Workshop 1: Data Ingestion,2.0,1.0
052a5ca7a46448f6d23fd8504f9258251190b7a5,Homework 3: Data Warehouse,2.0,3.0
ec60933edfee5c7f8d2faee5994a2a7dba5ba97b,Homework 3: Data Warehouse,4.0,2.0
379cdd9133ab2cf73258d9ffda6be3996149acc0,Homework 5: Batch processing,35.0,3.0
eb25f49d16059a96ebe5b34eb150b963744bfcc5,Homework 4: Analytics Engineering,3.0,3.0
6e6ddad4783ae2595c0d037e0e5b50322570e3f2,Homework 4: Analytics Engineering,3.0,4.0
34959849c973d07c79ad2155e40468dcd25aa350,Homework 4: Analytics Engineering,8.0,12.0
df31ed7377faaf096b5517ca43d2050b7ca46686,Homework 4: Analytics Engineering,25.0,5.0
4c616200a621efa9639c2111efe4524fcc598665,Homework 4: Analytics Engineering,4.0,2.0
55fdc2be3fa487b41cf20b25499c47821b7a9c91,Homework 4: Analytics Engineering,4.0,2.0
9856fd4fb016f089739eaa5907939a831f289c80,Homework 4: Analytics Engineering,28.0,9.0
c146bd3dc2fd8f3b5ec6a077b89f1c3171280a44,Homework 4: Analytics Engineering,8.0,2.0
41bb36a854bf8819a3a43f95d7d929574c50fd27,Homework 4: Analytics Engineering,6.0,6.0
feb1bfa0e21711fc309d990a7c63f39440ef848d,Homework 4: Analytics Engineering,8.0,3.0
6e6ddad4783ae2595c0d037e0e5b50322570e3f2,Workshop 1: Data Ingestion,2.0,1.5
2f05356b23453e1c5eeec66147e66570b0050b01,Workshop 1: Data Ingestion,4.0,0.5
883c66f90fcd9fe0ad4968186e922b546d5f4768,Workshop 1: Data Ingestion,2.0,1.0
2398208a300d709e090f0365f3f7df55927ac502,Workshop 1: Data Ingestion,6.0,4.0
b92bef277be657c415f9ae0067eb88b27a3ab11f,Homework 3: Data Warehouse,2.0,1.0
cf31770120f9b12f6dae01a98031c063fa491286,Homework 3: Data Warehouse,2.0,2.0
eb25f49d16059a96ebe5b34eb150b963744bfcc5,Homework 5: Batch processing,3.0,3.0
ec60933edfee5c7f8d2faee5994a2a7dba5ba97b,Homework 5: Batch processing,10.0,4.0
923da55d66113cdf84667075ff40678957cb69be,Homework 4: Analytics Engineering,5.0,4.0
051dc228cff12046a77288512fdb6a12e581220b,Homework 4: Analytics Engineering,2.0,3.0
215f019cd981212b53d9eb17871871944af6afa4,Homework 4: Analytics Engineering,,5.0
223889dd69ae84868e3dc55dfd52cdc36c29753e,Homework 3: Data Warehouse,12.0,2.0
75f95aa317704c252ebf3023d55c526013cf83eb,Homework 3: Data Warehouse,2.0,3.0
526d54978ebe147c0215bc8402d10a462b861618,Homework 5: Batch processing,2.0,1.0
3400eb0f664341c85fc104c1ff47c263fb19c802,Homework 4: Analytics Engineering,5.0,5.0
e5c018177f9f3103ff26b945a436605a6bdaf7e7,Workshop 2: Streaming with SQL,4.0,2.0
f0b3eb179d6351f5708943b261efdbb01e3009ec,Homework 4: Analytics Engineering,10.0,5.0
62a287b6c82b85a18ec208757c652aef8e09a105,Homework 4: Analytics Engineering,8.0,8.0
1ddbc9d8aa68945f4d7cb9d54cea80eaea81335d,Homework 4: Analytics Engineering,4.0,6.0
2630d6724250e085dd825daa911b0d68a859612d,Homework 4: Analytics Engineering,9.0,9.0
77ad72097b23ed1525748ac635f883da2a5d0db8,Homework 4: Analytics Engineering,4.0,2.0
c146bd3dc2fd8f3b5ec6a077b89f1c3171280a44,Homework 6: Streaming,,4.0
557500eda72ab084fa7937ae6091ec0a1c6e4d44,Homework 5: Batch processing,5.0,2.0
1a9b1284346bbc04a0d65b059a7a9e7c9d54b499,Homework 5: Batch processing,2.0,2.0
d4af3e16b390c6c6da7b389c23814e7f3ce1f255,Homework 5: Batch processing,10.0,1.0
f7eb8dde9d6d1d3f36a51e6aa221ad588602eb93,Workshop 1: Data Ingestion,3.0,1.0
eb8197c6fe6c054f33c5f77908a3e4b3dab29bb1,Workshop 1: Data Ingestion,3.0,2.0
9ce19643e5cc8a8cff8f16b31badda1164802af8,Workshop 1: Data Ingestion,2.0,3.0
fc825aa854a801181390bd88b1c7b0b7e200d8d9,Homework 5: Batch processing,3.0,10.0
9e3e4fcabe555f46366a9dce43c4c76c471ee992,Homework 5: Batch processing,3.0,2.0
ee0c2cadc2d9e2518f1f875599e4e6651a8766c9,Homework 5: Batch processing,10.0,2.0
76b44a94c13e98780f438868d889d40499619723,Workshop 2: Streaming with SQL,0.0,3.0
5a01abcaebc0178f594f06c3c310d198106f9c1c,Homework 6: Streaming,5.0,3.0
da6037ef83a5ceac3b0a4d10fbc0196af7979224,Homework 4: Analytics Engineering,24.0,5.0
03df7a73171b0152473cec5f81a90759bce706e5,Homework 4: Analytics Engineering,6.0,2.0
a507fd83182a2c307c2e506e64fb6b8ce2595b5d,Homework 4: Analytics Engineering,16.0,4.0
f5cf7506858dfa47216b64ab7755c09617aa47b3,Homework 4: Analytics Engineering,8.0,4.0
6537eb6d6d16a2fb789e2e110543e9d7521dc15f,Homework 4: Analytics Engineering,4.0,6.0
c3db10bdfe62729b2e7d8b610d45fdd3b933b4b2,Homework 4: Analytics Engineering,10.0,2.0
ee0c2cadc2d9e2518f1f875599e4e6651a8766c9,Homework 4: Analytics Engineering,30.0,8.0
aa0333e5a6c9b1b49b74076a7a9ba564574e3e0c,Homework 4: Analytics Engineering,10.0,3.0
c6e8a7bdcfcda74f4cc2fb23a8c0cfc1ac42454d,Workshop 1: Data Ingestion,2.0,4.0
eb6830f19a15d89765c0c5debc05be9884b6e3eb,Workshop 1: Data Ingestion,2.0,1.0
31dab5b1295a1e2931395e5d31b0358b1ba3feeb,Homework 3: Data Warehouse,1.0,1.0
a9f9effea0fba5eabac3654b2956b97b0259d89f,Homework 3: Data Warehouse,30.0,7.0
dd75487e41e1ef5ea3e93b60732dfe2050c9c68e,Homework 3: Data Warehouse,3.0,6.0
569122b6f028772531f3b55c04e86d872c477060,Homework 5: Batch processing,3.0,2.0
c6c7864f0d00c6ee42815cb913692bb55b05316f,Workshop 2: Streaming with SQL,8.0,4.0
eedde621f0499a2f70f159a394de64751842e7ec,Homework 6: Streaming,12.0,10.0
5bf1399fe5f40c197231f099a576c8f31cb95caa,Homework 4: Analytics Engineering,8.0,15.0
508c6557db033d229be52b2860c81cf2ad09bc73,Homework 4: Analytics Engineering,8.0,8.0
17587c8f35db8a4feaf77c01f2083c0556b5a547,Homework 4: Analytics Engineering,6.0,18.0
7c4f21d152a268055be1212a8600dbe85f162cbd,Homework 4: Analytics Engineering,7.0,6.0
b320929688b4c39fd128bc724638a453e2e8f25f,Homework 4: Analytics Engineering,10.0,10.0
039f97817fc9ffe60ccd089592e120aa92c3484a,Homework 4: Analytics Engineering,6.0,2.0
ee5efb53bd5696c3b7a322058cb0ed31dc03e695,Homework 4: Analytics Engineering,60.0,3.5
9633a1ddfce3bb77b3ba0d2e438202ee7e70a132,Homework 4: Analytics Engineering,8.0,4.0
5f4ed8c659c432b094448bf0d91f8fa04496b198,Homework 4: Analytics Engineering,6.0,4.0
a130489b690035528ff7541bf0664df5f3ae8c54,Workshop 1: Data Ingestion,7.0,1.0
526d54978ebe147c0215bc8402d10a462b861618,Workshop 1: Data Ingestion,1.0,1.0
c1b2aa6d728165aa2780b22a7935e5d6bad5070f,Workshop 1: Data Ingestion,6.0,1.0
98e2ebec03d59971f3b353f8e511c2d4666fa252,Homework 4: Analytics Engineering,4.0,4.0
924a4c537be5599eb68f4649867c426c0f3f3d12,Homework 3: Data Warehouse,2.0,3.0
9b66dce3dcc375fae8606db83f60cba48e26b691,Homework 3: Data Warehouse,3.0,1.0
daf43abf5aea4fe8db55437efd18d917b52c3ec6,Homework 3: Data Warehouse,3.0,4.0
92e97862dde61ef7656f3e3cf6494d5ca16e1378,Homework 3: Data Warehouse,0.0,2.0
9224394bcd611b4ef811e83c2d5148471e8c7986,Workshop 1: Data Ingestion,2.0,2.0
10ab2806baba78d0ea7b115528b9b97cefc63f96,Homework 5: Batch processing,10.0,3.0
facef0743e0bd213d303662644e011c914b4a3e5,Workshop 2: Streaming with SQL,6.0,3.0
e1a0a4f394c427ed5351b12845d1e2d5cef95fb1,Workshop 2: Streaming with SQL,1.0,1.0
15b31d3dda4a2664b5c3a5eda3dce18529bb268c,Homework 4: Analytics Engineering,3.0,1.0
03e146c89f3194d7e36db5f3041d657cffa58621,Homework 6: Streaming,4.0,4.0
55fdc2be3fa487b41cf20b25499c47821b7a9c91,Homework 5: Batch processing,4.0,1.0
d4af3e16b390c6c6da7b389c23814e7f3ce1f255,Homework 4: Analytics Engineering,2.0,1.0
affddecd838f4c23c218491aac25f994540378da,Workshop 2: Streaming with SQL,2.0,1.0
ab5bd41f6732b381c3acb4289a6a3175706f60e3,Workshop 2: Streaming with SQL,6.0,4.0
a68c752f0ae3a78efda28e2d839b422bca32982e,Homework 5: Batch processing,15.0,2.0
2e04cb1fe94a2de1b176620f285d906b964c76ce,Homework 3: Data Warehouse,2.0,1.0
a9a93e27854d092a9317c68a9c95139bb6ece74e,Homework 3: Data Warehouse,3.0,3.0
f45f24336f993d12faf9474e953b5c246cf74b1d,Homework 5: Batch processing,4.0,1.0
daa3121015bab0b6f67be31f1c241ca35aca9f34,Homework 5: Batch processing,10.0,1.0
fe98c9f7222a3e6db4e9ab4835f74ed001ccdebd,Homework 4: Analytics Engineering,1.0,2.0
af75e30e69769ab1801c8d7f19345e46b5d7db31,Homework 4: Analytics Engineering,8.0,2.0
55108a647802cb5d11f6395fdfacdf741b469fae,Homework 4: Analytics Engineering,1.0,2.0
9ce19643e5cc8a8cff8f16b31badda1164802af8,Homework 4: Analytics Engineering,9.0,14.0
6945a9353dd0e378a1703e09bc46a3cb050adb57,Homework 4: Analytics Engineering,15.0,10.0
ca1ba39c6c7e793e51ada9ae50778fac5694c2c1,Homework 5: Batch processing,6.0,2.0
27f315e68510796dc311a38b371d3affe16aca3e,Workshop 1: Data Ingestion,4.0,3.0
f3e1d688ca55630f199ddbbea6f13ac47f99214e,Homework 3: Data Warehouse,4.0,2.0
e96835270eadc1698ac04f5acd943f0015162994,Homework 3: Data Warehouse,6.0,5.0
9ce19643e5cc8a8cff8f16b31badda1164802af8,Workshop 2: Streaming with SQL,4.0,8.0
fe98c9f7222a3e6db4e9ab4835f74ed001ccdebd,Workshop 2: Streaming with SQL,12.0,2.0
5bf1399fe5f40c197231f099a576c8f31cb95caa,Homework 6: Streaming,8.0,8.0
1092a4dd528b727f1c2e7f98e181751b4cafc1af,Homework 4: Analytics Engineering,6.0,10.0
61022e316ca20431cab97af7017aa32f38f231fc,Homework 5: Batch processing,9.0,2.0
44ecc726d59273acd9dae48ca031bf26b4d44af5,Homework 5: Batch processing,10.0,4.0
977818f70ec1d6c754740c6363cbec2386ab2fbb,Workshop 1: Data Ingestion,10.0,5.0
1b9549d3bc69bf75c7319c11a310e80797c1b0d1,Homework 3: Data Warehouse,5.0,1.0
181a157c36d5c6712b1066a8eef0cbc111e26d68,Homework 3: Data Warehouse,2.0,1.0
0f35b04392387b79633834e435f6b346a780a487,Homework 3: Data Warehouse,2.0,1.0
f5ac0a3e1d8d01306761047f31366909e5855668,Homework 3: Data Warehouse,10.0,3.0
6178959b17c4cec4434d8630965127dd28f8f081,Workshop 2: Streaming with SQL,5.0,2.0
943da43bb8b063937dae59d0e1a37278cfaca296,Homework 5: Batch processing,8.0,15.0
29374eab2f9657635e2426cc6db84e9082312bbe,Homework 4: Analytics Engineering,4.0,8.0
35becd69448ca0c830755c7011cd57b47d686e17,Homework 4: Analytics Engineering,30.0,20.0
26d0ac3fa88b0b1cff0452d0f8d93a882a705c63,Homework 4: Analytics Engineering,14.0,3.0
8c53d1fe21c63f8f4f89cb73d9fe6115160c9cdb,Homework 4: Analytics Engineering,8.0,8.0
db06dd662baee63d4ac0072a8e58c28e5584bd64,Homework 4: Analytics Engineering,8.0,5.0
c146bd3dc2fd8f3b5ec6a077b89f1c3171280a44,Workshop 1: Data Ingestion,4.0,1.0
5bf1399fe5f40c197231f099a576c8f31cb95caa,Workshop 1: Data Ingestion,2.0,2.0
f212828446955ddbd348a3eae9198e01e0b60484,Homework 2: Mage,3.0,3.0
d0164a26f1af413d05619e117ee396f7bd1afbf7,Homework 2: Mage,,5.0
14370a9198ac23fe0187dbd530b179b66051b776,Homework 5: Batch processing,6.0,2.0
f5cf7506858dfa47216b64ab7755c09617aa47b3,Homework 5: Batch processing,15.0,5.0
8134ed17fc2cc7ff1f1c27338f689afff6d5e992,Homework 3: Data Warehouse,1.0,3.0
fbe8fbb3a848e74bcf9727ed2974facf112bb505,Homework 3: Data Warehouse,2.0,4.0
53ef925074886bd37411a846359e239ad1763cfc,Workshop 2: Streaming with SQL,3.0,3.0
62a287b6c82b85a18ec208757c652aef8e09a105,Workshop 2: Streaming with SQL,4.0,4.0
2f05356b23453e1c5eeec66147e66570b0050b01,Homework 5: Batch processing,15.0,7.0
ede852b3975058886139edcbb6a5358d5b223f4b,Homework 4: Analytics Engineering,16.0,4.0
91620333a6d67bdf1c4a7bd196c7ce89a821a157,Homework 4: Analytics Engineering,3.0,10.0
55eefd740a4927e12288a55516863d29799a8892,Homework 4: Analytics Engineering,24.0,24.0
d18e861cbc5a47b28de31f9d21e4491a7f3fea13,Homework 5: Batch processing,20.0,2.0
fe98c9f7222a3e6db4e9ab4835f74ed001ccdebd,Workshop 1: Data Ingestion,1.5,1.0
61022e316ca20431cab97af7017aa32f38f231fc,Homework 3: Data Warehouse,3.0,3.0
022f90716f041b3ac60a4a2bc715b4456a79966d,Homework 5: Batch processing,4.0,1.0
71798fbfd6239f8a2bd2f3c75477793164b399c6,Homework 3: Data Warehouse,3.0,2.0
14370a9198ac23fe0187dbd530b179b66051b776,Homework 6: Streaming,2.0,4.0
9ee1621dd67555bb183ac825b5d14b17b01e0167,Homework 4: Analytics Engineering,8.0,3.0
b64df80809fbbd9ab441a79527158f8bd7431bbb,Homework 5: Batch processing,10.0,2.0
a92f1d897922b5673549f27bac33258c64048f9b,Workshop 2: Streaming with SQL,3.0,2.0
3c4054685856a7564e12ec006c8d2f3dc8293524,Homework 5: Batch processing,12.0,3.0
f5cf7506858dfa47216b64ab7755c09617aa47b3,Workshop 1: Data Ingestion,5.0,1.5
43c85a61cd0d860cfd764833b64095ed39dfd34c,Workshop 1: Data Ingestion,1.0,0.5
98e2ebec03d59971f3b353f8e511c2d4666fa252,Homework 3: Data Warehouse,2.0,3.0
1fda6e5c33d36ff5cb2d6ed7fa856d21fe79b472,Homework 3: Data Warehouse,2.5,2.0
4c616200a621efa9639c2111efe4524fcc598665,Homework 3: Data Warehouse,2.0,2.0
223889dd69ae84868e3dc55dfd52cdc36c29753e,Workshop 2: Streaming with SQL,2.0,3.0
f3aa6850b4a152aafa28bb858c111b20d8f11b53,Homework 4: Analytics Engineering,24.0,5.0
7ca6157dd1cf9ecd92f67be10496e0991a28d0d3,Workshop 2: Streaming with SQL,5.0,2.0
1615b836500ca4c125e2bb51ecb395f18f9c5d87,Homework 6: Streaming,12.0,2.0
37c71e60a4522ca7fdaf9bf74c5259e15ec46f8f,Homework 4: Analytics Engineering,10.0,6.0
de0f806756d4a65ab26338444af6e1cdafc8b038,Homework 4: Analytics Engineering,4.0,9.0
f84652db659a1ccb9f426bfe31cd48eaaa502293,Homework 4: Analytics Engineering,5.0,5.0
52db8c3afac4d51b224d95f09d5b41d3c7320642,Homework 2: Mage,5.0,5.0
1615b836500ca4c125e2bb51ecb395f18f9c5d87,Homework 3: Data Warehouse,5.0,3.0
83fc6f0949893fd14ab029da77bc77dfab98fa22,Homework 3: Data Warehouse,8.0,3.0
3b7479af006bc776a95de3dca470e99bf4e5ad11,Workshop 2: Streaming with SQL,2.0,0.0
aefc02e2f7c37e300c17f029280d752bcd73ab05,Homework 4: Analytics Engineering,8.0,2.0
5d1437e5a60cab7afff8ddc282fd8e319aa2c879,Homework 4: Analytics Engineering,4.0,6.0
4c3c42d0c2cc16d286c8b90cd814c08ff4546764,Homework 5: Batch processing,10.0,2.0
b1447d4d6bdd5e425cebb5757e525223347ac435,Workshop 2: Streaming with SQL,1.0,2.5
278502d98994eb488272c9043fdcdaf9354794e9,Workshop 1: Data Ingestion,1.5,1.0
34959849c973d07c79ad2155e40468dcd25aa350,Homework 3: Data Warehouse,5.0,5.0
a452c278d387c93e1799ac8417158013bf9d9161,Workshop 2: Streaming with SQL,2.0,8.0
639f128afd164b9408df7ce5f85a6b119f17d245,Homework 6: Streaming,6.0,4.0
5a01abcaebc0178f594f06c3c310d198106f9c1c,Homework 4: Analytics Engineering,7.0,4.0
3a74972a754bd50253b3c945048e3b5220118210,Homework 4: Analytics Engineering,25.0,8.0
0dac0777bd4a288b1bc78ca939e658386ec47036,Homework 4: Analytics Engineering,4.0,8.0
c6c7864f0d00c6ee42815cb913692bb55b05316f,Homework 4: Analytics Engineering,30.0,24.0
b4fc72b97d4133aa9c253d1ce61b0e387b0a5808,Homework 4: Analytics Engineering,4.0,4.0
2de3de72509444579fa17b71c6288cf35180bac6,Homework 4: Analytics Engineering,16.0,6.0
ef21ad486f70e69b31351b6d3576335fc1bd6f31,Homework 4: Analytics Engineering,6.0,8.0
b14ea64876c7b845a5e8a866ad49a7bdbec97b90,Homework 4: Analytics Engineering,8.0,8.0
88d4f83a8f6f7973e88231318215de7f8da470c5,Homework 4: Analytics Engineering,8.0,2.0
facef0743e0bd213d303662644e011c914b4a3e5,Homework 4: Analytics Engineering,5.0,8.0
e9f5d99e2578128b85fa32f67391694704b8c3eb,Homework 3: Data Warehouse,6.0,2.0
0464d574c96a75597aa4a4b87c224d31f693b3c4,Workshop 1: Data Ingestion,2.0,1.0
62a287b6c82b85a18ec208757c652aef8e09a105,Workshop 1: Data Ingestion,3.0,3.0
7ca6157dd1cf9ecd92f67be10496e0991a28d0d3,Homework 5: Batch processing,10.0,3.0
ee02aa925db1c145b770d9092dbe9f959f130fb9,Homework 5: Batch processing,2.0,1.5
77d6c97369c6c1286d4a9b33b98ed65d71fb59f6,Homework 3: Data Warehouse,5.0,2.0
c7fd61d3d601ddb2e4844c0da3478d1741c76903,Homework 3: Data Warehouse,3.0,
15b31d3dda4a2664b5c3a5eda3dce18529bb268c,Workshop 2: Streaming with SQL,3.0,1.0
eb6830f19a15d89765c0c5debc05be9884b6e3eb,Homework 6: Streaming,5.0,2.0
e83fb0f3eeff53aeae1a99d9297eeb2abffab8ac,Homework 4: Analytics Engineering,4.0,2.0
239e11526dc614d8fe1f10b2afe79b5cd1da908e,Homework 4: Analytics Engineering,16.0,24.0
3b7479af006bc776a95de3dca470e99bf4e5ad11,Homework 4: Analytics Engineering,6.0,12.0
52c9f9714d5939831bc227cf1a58f696ecd72356,Homework 4: Analytics Engineering,5.0,2.0
c70fc9659c6a642f64aa65402c93844d7f8ae274,Homework 4: Analytics Engineering,16.0,4.5
b5d42293a09b1ba40ebc16982ee8636849214d7b,Workshop 1: Data Ingestion,3.0,1.0
bbe5ad344f9e028f729e45b7aebd5dcbec0332ce,Homework 2: Mage,2.0,4.0
051dc228cff12046a77288512fdb6a12e581220b,Homework 3: Data Warehouse,1.0,2.0
3f9479bc9c6ec4c09ad1aab90f1cc8fa4796034f,Homework 3: Data Warehouse,2.0,1.0
476e655c61442721746c3bd11feb459ded551e7d,Homework 3: Data Warehouse,2.0,4.0
af75e30e69769ab1801c8d7f19345e46b5d7db31,Workshop 2: Streaming with SQL,6.0,2.0
ca1ba39c6c7e793e51ada9ae50778fac5694c2c1,Homework 4: Analytics Engineering,7.0,2.0
278502d98994eb488272c9043fdcdaf9354794e9,Homework 4: Analytics Engineering,3.0,1.0
cb2680f69b40ed5d7ccf80e3384b5c7525dd01c6,Homework 4: Analytics Engineering,10.0,15.0
68bb7e8e7ac10d9c8b21ed9a95e34301ab20aca2,Homework 4: Analytics Engineering,2.0,8.0
